Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
11;25;01;24;00;000;TRANSFERENCIAS CORRIENTES;6188781;6199
11;25;01;24;02;000;Al Gobierno Central;4670324;2932
11;25;01;24;02;012;Programa Antártico - Ejército de Chile;1244738;0
11;25;01;24;02;013;Programa Antártico- Armada de Chile;452760;1395
11;25;01;24;02;014;Programa Antártico- Fuerza Aérea de Chile;2972826;1537
11;25;01;24;03;000;A Otras Entidades Públicas;1518457;3228
11;25;01;24;03;037;Comando Conjunto Austral;262102;0
11;25;01;24;03;041;Fondo para Misiones de Paz;949639;3228
11;25;01;24;03;045;Comando Conjunto Norte;306716;0
11;25;01;24;07;000;A Organismos Internacionales;0;39
11;25;01;24;07;001;OTAN;0;4
11;25;01;24;07;002;OTTAWA;0;23
11;25;01;24;07;003;OSLO;0;12
11;25;01;25;00;000;INTEGROS AL FISCO;10;10
11;25;01;25;99;000;Otros Integros al Fisco;10;10
11;25;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;55762;0
11;25;01;29;07;000;Programas Informáticos;55762;0
11;25;01;34;00;000;SERVICIO DE LA DEUDA;10;10
11;25;01;34;07;000;Deuda Flotante;10;10
12;01;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;01;01;05;02;000;Del Gobierno Central;10;0
12;01;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;01;01;06;00;000;RENTAS DE LA PROPIEDAD;17762;0
12;01;01;08;00;000;OTROS INGRESOS CORRIENTES;750432;0
12;01;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;316494;0
12;01;01;08;02;000;Multas y Sanciones Pecuniarias;299;0
12;01;01;08;99;000;Otros;433639;0
12;01;01;09;00;000;APORTE FISCAL;26627832;0
12;01;01;09;01;000;Libre;26627832;0
12;01;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;15945;0
12;01;01;10;03;000;Vehículos;15945;0
12;01;01;15;00;000;SALDO INICIAL DE CAJA;10;0
12;01;01;21;00;000;GASTOS EN PERSONAL;18699703;0
12;01;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;5685931;0
12;01;01;25;00;000;INTEGROS AL FISCO;316504;0
12;01;01;25;99;000;Otros Integros al Fisco;316504;0
12;01;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;2709833;0
12;01;01;29;03;000;Vehículos;200588;0
12;01;01;29;05;000;Máquinas y Equipos;359348;0
12;01;01;29;06;000;Equipos Informáticos;737208;0
12;01;01;29;07;000;Programas Informáticos;1412689;0
12;01;01;34;00;000;SERVICIO DE LA DEUDA;10;0
12;01;01;34;07;000;Deuda Flotante;10;0
12;01;01;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;02;01;05;02;000;Del Gobierno Central;10;0
12;02;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;02;01;06;00;000;RENTAS DE LA PROPIEDAD;10411;0
12;02;01;08;00;000;OTROS INGRESOS CORRIENTES;253151;0
12;02;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;253151;0
12;02;01;09;00;000;APORTE FISCAL;20913907;0
12;02;01;09;01;000;Libre;20913907;0
12;02;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;3189;0
12;02;01;10;03;000;Vehículos;3189;0
12;02;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;228878;0
12;02;01;13;02;000;Del Gobierno Central;228878;0
12;02;01;13;02;300;De Programa de Infraestructura para el  Buen Vivir;59852;0
12;02;01;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;169026;0
12;02;01;15;00;000;SALDO INICIAL DE CAJA;10;0
12;02;01;21;00;000;GASTOS EN PERSONAL;19079711;0
12;02;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;890615;0
12;02;01;24;00;000;TRANSFERENCIAS CORRIENTES;84433;0
12;02;01;24;01;000;Al Sector Privado;84433;0
12;02;01;24;01;500;Instituto de la Construcción;84433;0
12;02;01;25;00;000;INTEGROS AL FISCO;253161;0
12;02;01;25;99;000;Otros Integros al Fisco;253161;0
12;02;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;532167;0
12;02;01;29;03;000;Vehículos;47835;0
12;02;01;29;04;000;Mobiliario y Otros;9582;0
12;02;01;29;05;000;Máquinas y Equipos;1244;0
12;02;01;29;06;000;Equipos Informáticos;43466;0
12;02;01;29;07;000;Programas Informáticos;430040;0
12;02;01;31;00;000;INICIATIVAS DE INVERSIÓN;569449;0
12;02;01;31;01;000;Estudios Básicos;569449;0
12;02;01;34;00;000;SERVICIO DE LA DEUDA;10;0
12;02;01;34;07;000;Deuda Flotante;10;0
12;02;01;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;02;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;02;02;05;02;000;Del Gobierno Central;10;0
12;02;02;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;02;02;06;00;000;RENTAS DE LA PROPIEDAD;29713;0
12;02;02;07;00;000;INGRESOS DE OPERACIÓN;501;0
12;02;02;08;00;000;OTROS INGRESOS CORRIENTES;200799;0
12;02;02;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;200799;0
12;02;02;09;00;000;APORTE FISCAL;24263960;0
12;02;02;09;01;000;Libre;24263960;0
12;02;02;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;12756;0
12;02;02;10;03;000;Vehículos;12756;0
12;02;02;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;26583825;0
12;02;02;13;02;000;Del Gobierno Central;26583825;0
12;02;02;13;02;300;De Programa de Infraestructura para el  Buen Vivir;10472928;0
12;02;02;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;16110897;0
12;02;02;15;00;000;SALDO INICIAL DE CAJA;10;0
12;02;02;21;00;000;GASTOS EN PERSONAL;11998033;0
12;02;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;745709;0
12;02;02;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
12;02;02;23;01;000;Prestaciones Previsionales;10;0
12;02;02;25;00;000;INTEGROS AL FISCO;200809;0
12;02;02;25;99;000;Otros Integros al Fisco;200809;0
12;02;02;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;556957;0
12;02;02;29;03;000;Vehículos;200588;0
12;02;02;29;04;000;Mobiliario y Otros;10989;0
12;02;02;29;05;000;Máquinas y Equipos;39969;0
12;02;02;29;06;000;Equipos Informáticos;204583;0
12;02;02;29;07;000;Programas Informáticos;100828;0
12;02;02;31;00;000;INICIATIVAS DE INVERSIÓN;37590026;0
12;02;02;31;01;000;Estudios Básicos;203731;0
12;02;02;31;02;000;Proyectos;37386295;0
12;02;02;32;00;000;PRÉSTAMOS;10;0
12;02;02;32;06;000;Por Anticipos a Contratistas;10;0
12;02;02;34;00;000;SERVICIO DE LA DEUDA;10;0
12;02;02;34;07;000;Deuda Flotante;10;0
12;02;02;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;03;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;02;03;05;02;000;Del Gobierno Central;10;0
12;02;03;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;02;03;06;00;000;RENTAS DE LA PROPIEDAD;15309;0
12;02;03;07;00;000;INGRESOS DE OPERACIÓN;2126;0
12;02;03;08;00;000;OTROS INGRESOS CORRIENTES;289864;0
12;02;03;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;151674;0
12;02;03;08;02;000;Multas y Sanciones Pecuniarias;138190;0
12;02;03;09;00;000;APORTE FISCAL;161595423;0
12;02;03;09;01;000;Libre;161595423;0
12;02;03;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;19134;0
12;02;03;10;03;000;Vehículos;19134;0
12;02;03;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;151266353;0
12;02;03;13;02;000;Del Gobierno Central;151266353;0
12;02;03;13;02;300;De Programa de Infraestructura para el  Buen Vivir;15554151;0
12;02;03;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;135712202;0
12;02;03;15;00;000;SALDO INICIAL DE CAJA;10;0
12;02;03;21;00;000;GASTOS EN PERSONAL;17675372;0
12;02;03;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1122242;0
12;02;03;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
12;02;03;23;01;000;Prestaciones Previsionales;10;0
12;02;03;25;00;000;INTEGROS AL FISCO;151684;0
12;02;03;25;99;000;Otros Integros al Fisco;151684;0
12;02;03;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;647086;0
12;02;03;29;02;000;Edificios;4018;0
12;02;03;29;03;000;Vehículos;240706;0
12;02;03;29;04;000;Mobiliario y Otros;4281;0
12;02;03;29;05;000;Máquinas y Equipos;233860;0
12;02;03;29;06;000;Equipos Informáticos;95351;0
12;02;03;29;07;000;Programas Informáticos;68870;0
12;02;03;31;00;000;INICIATIVAS DE INVERSIÓN;293591805;0
12;02;03;31;01;000;Estudios Básicos;4469086;0
12;02;03;31;02;000;Proyectos;289122719;0
12;02;03;32;00;000;PRÉSTAMOS;10;0
12;02;03;32;06;000;Por Anticipos a Contratistas;10;0
12;02;03;34;00;000;SERVICIO DE LA DEUDA;10;0
12;02;03;34;07;000;Deuda Flotante;10;0
12;02;03;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;04;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;02;04;05;02;000;Del Gobierno Central;10;0
12;02;04;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;02;04;06;00;000;RENTAS DE LA PROPIEDAD;106300;0
12;02;04;07;00;000;INGRESOS DE OPERACIÓN;9636668;0
12;02;04;08;00;000;OTROS INGRESOS CORRIENTES;4783501;0
12;02;04;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;1116151;0
12;02;04;08;02;000;Multas y Sanciones Pecuniarias;3667350;0
12;02;04;09;00;000;APORTE FISCAL;1200831440;0
12;02;04;09;01;000;Libre;1200831440;0
12;02;04;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;186132;0
12;02;04;10;03;000;Vehículos;174545;0
12;02;04;10;05;000;Máquinas y Equipos;11587;0
12;02;04;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;14439337;0
12;02;04;12;06;000;Por Anticipos a Contratistas;14439337;0
12;02;04;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;833557654;0
12;02;04;13;02;000;Del Gobierno Central;833557654;0
12;02;04;13;02;300;De Programa de Infraestructura para el  Buen Vivir;277552703;0
12;02;04;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;556004951;0
12;02;04;15;00;000;SALDO INICIAL DE CAJA;10;0
12;02;04;21;00;000;GASTOS EN PERSONAL;117364283;0
12;02;04;22;00;000;BIENES Y SERVICIOS DE CONSUMO;7944557;0
12;02;04;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
12;02;04;23;01;000;Prestaciones Previsionales;10;0
12;02;04;24;00;000;TRANSFERENCIAS CORRIENTES;1171426;0
12;02;04;24;01;000;Al Sector Privado;1171426;0
12;02;04;24;01;001;Compensación Tránsito con Sobrepeso;1171426;0
12;02;04;25;00;000;INTEGROS AL FISCO;1116161;0
12;02;04;25;99;000;Otros Integros al Fisco;1116161;0
12;02;04;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;22089448;0
12;02;04;29;03;000;Vehículos;10997798;0
12;02;04;29;04;000;Mobiliario y Otros;115462;0
12;02;04;29;05;000;Máquinas y Equipos;10268580;0
12;02;04;29;06;000;Equipos Informáticos;503731;0
12;02;04;29;07;000;Programas Informáticos;203877;0
12;02;04;31;00;000;INICIATIVAS DE INVERSIÓN;1913855137;0
12;02;04;31;01;000;Estudios Básicos;6524875;0
12;02;04;31;02;000;Proyectos;1907330262;0
12;02;04;32;00;000;PRÉSTAMOS;10;0
12;02;04;32;06;000;Por Anticipos a Contratistas;10;0
12;02;04;34;00;000;SERVICIO DE LA DEUDA;10;0
12;02;04;34;07;000;Deuda Flotante;10;0
12;02;04;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;06;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;02;06;05;02;000;Del Gobierno Central;10;0
12;02;06;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;02;06;06;00;000;RENTAS DE LA PROPIEDAD;8840;0
12;02;06;08;00;000;OTROS INGRESOS CORRIENTES;121540;0
12;02;06;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;121540;0
12;02;06;09;00;000;APORTE FISCAL;86528332;0
12;02;06;09;01;000;Libre;86528332;0
12;02;06;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;6378;0
12;02;06;10;03;000;Vehículos;6378;0
12;02;06;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;40061263;0
12;02;06;13;02;000;Del Gobierno Central;40061263;0
12;02;06;13;02;300;De Programa de Infraestructura para el  Buen Vivir;6291733;0
12;02;06;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;33769530;0
12;02;06;15;00;000;SALDO INICIAL DE CAJA;10;0
12;02;06;21;00;000;GASTOS EN PERSONAL;8965293;0
12;02;06;22;00;000;BIENES Y SERVICIOS DE CONSUMO;653105;0
12;02;06;25;00;000;INTEGROS AL FISCO;121550;0
12;02;06;25;99;000;Otros Integros al Fisco;121550;0
12;02;06;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;1814843;0
12;02;06;29;03;000;Vehículos;151584;0
12;02;06;29;05;000;Máquinas y Equipos;159025;0
12;02;06;29;06;000;Equipos Informáticos;51294;0
12;02;06;29;07;000;Programas Informáticos;71040;0
12;02;06;29;99;000;Otros Activos no Financieros;1381900;0
12;02;06;31;00;000;INICIATIVAS DE INVERSIÓN;115171552;0
12;02;06;31;01;000;Estudios Básicos;1470571;0
12;02;06;31;02;000;Proyectos;113700981;0
12;02;06;32;00;000;PRÉSTAMOS;10;0
12;02;06;32;06;000;Por Anticipos a Contratistas;10;0
12;02;06;34;00;000;SERVICIO DE LA DEUDA;10;0
12;02;06;34;07;000;Deuda Flotante;10;0
12;02;06;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;07;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;02;07;05;02;000;Del Gobierno Central;10;0
12;02;07;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;02;07;06;00;000;RENTAS DE LA PROPIEDAD;7441;0
12;02;07;07;00;000;INGRESOS DE OPERACIÓN;1063;0
12;02;07;08;00;000;OTROS INGRESOS CORRIENTES;384807;0
12;02;07;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;63781;0
12;02;07;08;02;000;Multas y Sanciones Pecuniarias;31890;0
12;02;07;08;99;000;Otros;289136;0
12;02;07;09;00;000;APORTE FISCAL;63421129;0
12;02;07;09;01;000;Libre;63421129;0
12;02;07;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;7973;0
12;02;07;10;03;000;Vehículos;7973;0
12;02;07;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;78791597;0
12;02;07;13;02;000;Del Gobierno Central;78791597;0
12;02;07;13;02;300;De Programa de Infraestructura para el  Buen Vivir;10691822;0
12;02;07;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;68099775;0
12;02;07;15;00;000;SALDO INICIAL DE CAJA;10;0
12;02;07;21;00;000;GASTOS EN PERSONAL;6601352;0
12;02;07;22;00;000;BIENES Y SERVICIOS DE CONSUMO;390257;0
12;02;07;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
12;02;07;23;01;000;Prestaciones Previsionales;10;0
12;02;07;25;00;000;INTEGROS AL FISCO;63791;0
12;02;07;25;99;000;Otros Integros al Fisco;63791;0
12;02;07;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;240323;0
12;02;07;29;02;000;Edificios;36846;0
12;02;07;29;03;000;Vehículos;71753;0
12;02;07;29;04;000;Mobiliario y Otros;5975;0
12;02;07;29;06;000;Equipos Informáticos;42200;0
12;02;07;29;07;000;Programas Informáticos;83549;0
12;02;07;31;00;000;INICIATIVAS DE INVERSIÓN;135318267;0
12;02;07;31;01;000;Estudios Básicos;486780;0
12;02;07;31;02;000;Proyectos;134831487;0
12;02;07;32;00;000;PRÉSTAMOS;10;0
12;02;07;32;06;000;Por Anticipos a Contratistas;10;0
12;02;07;34;00;000;SERVICIO DE LA DEUDA;10;0
12;02;07;34;07;000;Deuda Flotante;10;0
12;02;07;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;11;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;02;11;05;02;000;Del Gobierno Central;10;0
12;02;11;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;02;11;06;00;000;RENTAS DE LA PROPIEDAD;2412;0
12;02;11;08;00;000;OTROS INGRESOS CORRIENTES;72763;0
12;02;11;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;57702;0
12;02;11;08;02;000;Multas y Sanciones Pecuniarias;507;0
12;02;11;08;99;000;Otros;14554;0
12;02;11;09;00;000;APORTE FISCAL;6628951;0
12;02;11;09;01;000;Libre;6628951;0
12;02;11;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;3189;0
12;02;11;10;03;000;Vehículos;3189;0
12;02;11;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;183342;0
12;02;11;13;02;000;Del Gobierno Central;183342;0
12;02;11;13;02;300;De Programa de Infraestructura para el  Buen Vivir;134657;0
12;02;11;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;48685;0
12;02;11;15;00;000;SALDO INICIAL DE CAJA;10;0
12;02;11;21;00;000;GASTOS EN PERSONAL;5359916;0
12;02;11;22;00;000;BIENES Y SERVICIOS DE CONSUMO;413062;0
12;02;11;25;00;000;INTEGROS AL FISCO;57712;0
12;02;11;25;99;000;Otros Integros al Fisco;57712;0
12;02;11;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;253554;0
12;02;11;29;03;000;Vehículos;47835;0
12;02;11;29;04;000;Mobiliario y Otros;2691;0
12;02;11;29;05;000;Máquinas y Equipos;11291;0
12;02;11;29;06;000;Equipos Informáticos;82427;0
12;02;11;29;07;000;Programas Informáticos;109310;0
12;02;11;31;00;000;INICIATIVAS DE INVERSIÓN;806413;0
12;02;11;31;01;000;Estudios Básicos;806413;0
12;02;11;34;00;000;SERVICIO DE LA DEUDA;10;0
12;02;11;34;07;000;Deuda Flotante;10;0
12;02;11;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;12;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;02;12;05;02;000;Del Gobierno Central;10;0
12;02;12;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;02;12;08;00;000;OTROS INGRESOS CORRIENTES;162107;0
12;02;12;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;55807;0
12;02;12;08;02;000;Multas y Sanciones Pecuniarias;106300;0
12;02;12;09;00;000;APORTE FISCAL;156148361;0
12;02;12;09;01;000;Libre;156148361;0
12;02;12;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;1063;0
12;02;12;10;03;000;Vehículos;1063;0
12;02;12;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;169024543;0
12;02;12;13;02;000;Del Gobierno Central;169024543;0
12;02;12;13;02;300;De Programa de Infraestructura para el  Buen Vivir;80588307;0
12;02;12;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;88436236;0
12;02;12;15;00;000;SALDO INICIAL DE CAJA;10;0
12;02;12;21;00;000;GASTOS EN PERSONAL;10110382;0
12;02;12;22;00;000;BIENES Y SERVICIOS DE CONSUMO;840169;0
12;02;12;24;00;000;TRANSFERENCIAS CORRIENTES;48660;0
12;02;12;24;01;000;Al Sector Privado;48660;0
12;02;12;24;01;202;Consejos Consultivos Nacional y Regional;48660;0
12;02;12;25;00;000;INTEGROS AL FISCO;55817;0
12;02;12;25;99;000;Otros Integros al Fisco;55817;0
12;02;12;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;622609;0
12;02;12;29;02;000;Edificios;116930;0
12;02;12;29;03;000;Vehículos;260765;0
12;02;12;29;04;000;Mobiliario y Otros;12542;0
12;02;12;29;05;000;Máquinas y Equipos;28329;0
12;02;12;29;06;000;Equipos Informáticos;132025;0
12;02;12;29;07;000;Programas Informáticos;72018;0
12;02;12;31;00;000;INICIATIVAS DE INVERSIÓN;295780655;0
12;02;12;31;02;000;Proyectos;295780655;0
12;02;12;32;00;000;PRÉSTAMOS;10;0
12;02;12;32;06;000;Por Anticipos a Contratistas;10;0
12;02;12;33;00;000;TRANSFERENCIAS DE CAPITAL;17877772;0
12;02;12;33;03;000;A Otras Entidades Públicas;17877772;0
12;02;12;33;03;202;Aplicación Leyes N°20.998 y 21.435;17877772;0
12;02;12;34;00;000;SERVICIO DE LA DEUDA;10;0
12;02;12;34;07;000;Deuda Flotante;10;0
12;02;12;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;14;05;00;000;TRANSFERENCIAS CORRIENTES;1306933;0
12;02;14;05;02;000;Del Gobierno Central;1306933;0
12;02;14;05;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;1306933;0
12;02;14;09;00;000;APORTE FISCAL;264944232;0
12;02;14;09;01;000;Libre;264944232;0
12;02;14;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;136951375;0
12;02;14;13;02;000;Del Gobierno Central;136951375;0
12;02;14;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;136951375;0
12;02;14;21;00;000;GASTOS EN PERSONAL;400614;0
12;02;14;22;00;000;BIENES Y SERVICIOS DE CONSUMO;21260;0
12;02;14;24;00;000;TRANSFERENCIAS CORRIENTES;1306933;0
12;02;14;24;03;000;A Otras Entidades Públicas;1306933;0
12;02;14;24;03;301;A Otros Ejecutores;1306933;0
12;02;14;33;00;000;TRANSFERENCIAS DE CAPITAL;401473723;0
12;02;14;33;02;000;Al Gobierno Central;401473713;0
12;02;14;33;02;201;A Dirección General de Obras Públicas;59852;0
12;02;14;33;02;202;A Dirección de Arquitectura;10472928;0
12;02;14;33;02;203;A Dirección de Obras Hidráulicas;15554151;0
12;02;14;33;02;204;A Dirección de Vialidad;277552703;0
12;02;14;33;02;206;A Dirección de Obras Portuarias;6291733;0
12;02;14;33;02;207;A Dirección de Aeropuertos;10691822;0
12;02;14;33;02;211;A Dirección de Planeamiento;134657;0
12;02;14;33;02;212;A Subdirección de Servicios Sanitarios Rurales;80588307;0
12;02;14;33;02;401;A Dirección General de Aguas;127560;0
12;02;14;33;03;000;A Otras Entidades Públicas;10;0
12;02;14;33;03;001;A Otros Ejecutores;10;0
12;02;14;35;00;000;SALDO FINAL DE CAJA;10;0
12;02;15;09;00;000;APORTE FISCAL;1668858555;0
12;02;15;09;01;000;Libre;1668858555;0
12;02;15;21;00;000;GASTOS EN PERSONAL;12475450;0
12;02;15;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1917547;0
12;02;15;24;00;000;TRANSFERENCIAS CORRIENTES;1306933;0
12;02;15;24;02;000;Al Gobierno Central;1306933;0
12;02;15;24;02;214;A Programa Infraestructura para el Buen Vivir;1306933;0
12;02;15;33;00;000;TRANSFERENCIAS DE CAPITAL;1653158615;0
12;02;15;33;02;000;Al Gobierno Central;1160942188;0
12;02;15;33;02;201;A Dirección General de Obras Públicas;169026;0
12;02;15;33;02;202;A Dirección de Arquitectura;16110897;0
12;02;15;33;02;203;A Dirección de Obras Hidráulicas;135712202;0
12;02;15;33;02;204;A Dirección de Vialidad;556004951;0
12;02;15;33;02;206;A Dirección de Obras Portuarias;33769530;0
12;02;15;33;02;207;A Dirección de Aeropuertos;68099775;0
12;02;15;33;02;211;A Dirección de Planeamiento;48685;0
12;02;15;33;02;212;A Subdirección de Servicios Sanitarios Rurales;88436236;0
12;02;15;33;02;214;A Programa Infraestructura para el Buen Vivir;136951375;0
12;02;15;33;02;301;A Dirección General de Concesiones de Obras Públicas;119439018;0
12;02;15;33;02;401;A Dirección General de Aguas;6200493;0
12;02;15;33;03;000;A Otras Entidades Públicas;492216427;0
12;02;15;33;03;001;A Otros Ejecutores;492216427;0
12;02;15;35;00;000;SALDO FINAL DE CAJA;10;0
12;03;01;05;00;000;TRANSFERENCIAS CORRIENTES;479432;0
12;03;01;05;02;000;Del Gobierno Central;479432;0
12;03;01;05;02;002;Convenio Mandato con MINSAL;479422;0
12;03;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;03;01;07;00;000;INGRESOS DE OPERACIÓN;30506179;0
12;03;01;08;00;000;OTROS INGRESOS CORRIENTES;40933874;0
12;03;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
12;03;01;08;99;000;Otros;40933864;0
12;03;01;09;00;000;APORTE FISCAL;151254727;0
12;03;01;09;01;000;Libre;151254727;0
12;03;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;844287850;0
12;03;01;13;01;000;Del Sector Privado;32797238;0
12;03;01;13;01;001;Aporte Concesionarios para Expropiaciones;32797238;0
12;03;01;13;02;000;Del Gobierno Central;811490612;0
12;03;01;13;02;001;I.V.A. Concesiones Obras Públicas;544570789;0
12;03;01;13;02;002;Fondo de Infraestructura;133155754;0
12;03;01;13;02;005;Reintegro IVA concesiones - DGAC;13415562;0
12;03;01;13;02;014;Servicio Agrícola y Ganadero;485352;0
12;03;01;13;02;015;Servicio Nacional de Aduanas;424137;0
12;03;01;13;02;301;De Fondo de Infraestructura para el Desarrollo - 2023;119439018;0
12;03;01;15;00;000;SALDO INICIAL DE CAJA;10;0
12;03;01;21;00;000;GASTOS EN PERSONAL;14441860;0
12;03;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1155221;0
12;03;01;25;00;000;INTEGROS AL FISCO;20;0
12;03;01;25;99;000;Otros Integros al Fisco;20;0
12;03;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;200431;0
12;03;01;29;03;000;Vehículos;60176;0
12;03;01;29;04;000;Mobiliario y Otros;3538;0
12;03;01;29;05;000;Máquinas y Equipos;8649;0
12;03;01;29;06;000;Equipos Informáticos;54851;0
12;03;01;29;07;000;Programas Informáticos;73217;0
12;03;01;31;00;000;INICIATIVAS DE INVERSIÓN;453554155;0
12;03;01;31;02;000;Proyectos;453554155;0
12;03;01;33;00;000;TRANSFERENCIAS DE CAPITAL;598110365;0
12;03;01;33;01;000;Al Sector Privado;598110365;0
12;03;01;33;01;027;Reintegro Crédito - I.V.A. Concesiones;598110365;0
12;03;01;34;00;000;SERVICIO DE LA DEUDA;10;0
12;03;01;34;07;000;Deuda Flotante;10;0
12;03;01;35;00;000;SALDO FINAL DE CAJA;10;0
12;04;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
12;04;01;05;02;000;Del Gobierno Central;10;0
12;04;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
12;04;01;06;00;000;RENTAS DE LA PROPIEDAD;5528;0
12;04;01;08;00;000;OTROS INGRESOS CORRIENTES;226651;0
12;04;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;216021;0
12;04;01;08;02;000;Multas y Sanciones Pecuniarias;10630;0
12;04;01;09;00;000;APORTE FISCAL;33662678;0
12;04;01;09;01;000;Libre;33662678;0
